"method.set"	"coverage.set"	"smaller.set"	"bigger.set"	"truemean.set"	"bootmean.set"	"n.set"	"B.set"	"round.set"	"difference.set"	"length.set"	"distribution.set"
2	0.43	0	0.03	9.888	9.30405248402242	50	10	100	0.583947515977581	-3.84051689921004	"normal"
3	0.45	0	0.01	9.888	8.71683657383736	50	10	100	1.17116342616264	-2.73101387430996	"normal"
1	0.44	0	0.03	9.888	9.86583040545554	50	10	100	0.0221695945444562	-2.20133420817502	"normal"
2	0.44	0	0.03	9.888	9.19870757302494	50	10	100	0.689292426975063	-2.75711948713538	"normal"
3	0.46	0	0.01	9.888	9.41420178936114	50	10	100	0.473798210638858	-1.87415434281332	"normal"
1	0.45	0	0.03	9.888	9.43632949572237	50	10	100	0.451670504277631	-3.21651179814326	"normal"
2	0.45	0	0.03	9.888	9.53513722308389	50	10	100	0.352862776916107	-3.60405279010229	"normal"
3	0.47	0	0.01	9.888	9.42577980691004	50	10	100	0.462220193089964	-3.66803804059101	"normal"
1	0.46	0	0.03	9.888	8.81599577074235	50	10	100	1.07200422925765	-4.91512215698513	"normal"
2	0.46	0	0.03	9.888	9.06401251583343	50	10	100	0.823987484166571	-3.43079620705634	"normal"
3	0.48	0	0.01	9.888	9.63835201078234	50	10	100	0.24964798921766	-2.44647706495193	"normal"
1	0.47	0	0.03	9.888	9.71166931440964	50	10	100	0.17633068559036	-1.73966300624192	"normal"
2	0.47	0	0.03	9.888	9.79495159901813	50	10	100	0.0930484009818695	-1.37837325381503	"normal"
3	0.49	0	0.01	9.888	8.49926052552335	50	10	100	1.38873947447665	-3.48454841276778	"normal"
1	0.48	0	0.03	9.888	8.4228313672031	50	10	100	1.4651686327969	-3.97658001853463	"normal"
2	0.48	0	0.03	9.888	9.37184042791686	50	10	100	0.516159572083142	-2.87785940286167	"normal"
3	0.5	0	0.01	9.888	8.63373181053882	50	10	100	1.25426818946118	-3.19935561350784	"normal"
1	0.49	0	0.03	9.888	9.2028705632313	50	10	100	0.685129436768698	-3.66646434294664	"normal"
2	0.49	0	0.03	9.888	9.4247964406856	50	10	100	0.463203559314401	-3.25458770140708	"normal"
3	0.51	0	0.01	9.888	9.56720923936517	50	10	100	0.32079076063483	-2.02394451240031	"normal"
1	0.5	0	0.03	9.888	9.43173622205977	50	10	100	0.456263777940235	-2.59689069585866	"normal"
2	0.5	0	0.03	9.888	9.28868516438294	50	10	100	0.599314835617058	-3.41491226225488	"normal"
3	0.52	0	0.01	9.888	8.89771458629881	50	10	100	0.990285413701185	-2.43782995821874	"normal"
1	0.51	0	0.03	9.888	9.22177477467193	50	10	100	0.666225225328068	-1.97811575422621	"normal"
2	0.51	0	0.03	9.888	9.09369303708005	50	10	100	0.794306962919945	-3.28523688546466	"normal"
3	0.53	0	0.01	9.888	9.66417279678096	50	10	100	0.223827203219038	-3.92664155738704	"normal"
1	0.52	0	0.03	9.888	10.1003231018443	50	10	100	-0.212323101844261	-3.54885935575252	"normal"
2	0.52	0	0.03	9.888	9.38997674594738	50	10	100	0.498023254052615	-2.94388998496218	"normal"
3	0.54	0	0.01	9.888	9.74727852771524	50	10	100	0.140721472284763	-2.9708100758346	"normal"
1	0.53	0	0.03	9.888	9.6331506046084	50	10	100	0.254849395391597	-2.69512019480532	"normal"
2	0.53	0	0.03	9.888	8.96470426489994	50	10	100	0.923295735100055	-2.26994140117639	"normal"
3	0.55	0	0.01	9.888	8.86979941569892	50	10	100	1.01820058430108	-2.33893549649749	"normal"
1	0.54	0	0.03	9.888	9.26358405140501	50	10	100	0.624415948594992	-4.05542890469471	"normal"
2	0.54	0	0.03	9.888	9.1034682093175	50	10	100	0.7845317906825	-3.23483004465989	"normal"
3	0.56	0	0.01	9.888	9.32922604371869	50	10	100	0.558773956281314	-3.3563012783812	"normal"
1	0.55	0	0.03	9.888	9.64402663290208	50	10	100	0.243973367097917	-2.3882341211325	"normal"
2	0.55	0	0.03	9.888	9.42934444873988	50	10	100	0.458655551260124	-4.8382978084606	"normal"
3	0.57	0	0.01	9.888	9.23605134435207	50	10	100	0.651948655647928	-3.55356531296117	"normal"
1	0.56	0	0.03	9.888	8.62226564457194	50	10	100	1.26573435542806	-3.74512495640206	"normal"
2	0.55	0	0.04	9.888	9.09129099937658	50	10	100	0.796709000623416	-1.61354926138722	"normal"
3	0.58	0	0.01	9.888	9.29678429320991	50	10	100	0.591215706790091	-3.044289975227	"normal"
1	0.57	0	0.03	9.888	9.42277373245552	50	10	100	0.465226267544484	-4.45225791654632	"normal"
2	0.56	0	0.04	9.888	9.07701235302987	50	10	100	0.810987646970132	-3.92192203065979	"normal"
3	0.59	0	0.01	9.888	9.15032060618875	50	10	100	0.737679393811245	-2.6611046932006	"normal"
1	0.58	0	0.03	9.888	8.76179834567257	50	10	100	1.12620165432743	-3.28070559771298	"normal"
2	0.57	0	0.04	9.888	9.23119768470506	50	10	100	0.656802315294936	-3.31939425024282	"normal"
3	0.6	0	0.01	9.888	9.05303414996557	50	10	100	0.834965850034431	-3.48107601431456	"normal"
1	0.59	0	0.03	9.888	9.36723089213436	50	10	100	0.520769107865643	-3.11972433225141	"normal"
2	0.58	0	0.04	9.888	9.53559782297163	50	10	100	0.35240217702837	-2.50945188588991	"normal"
3	0.61	0	0.01	9.888	9.40560389971436	50	10	100	0.482396100285644	-1.99470727624	"normal"
1	0.6	0	0.03	9.888	9.31506531834494	50	10	100	0.572934681655065	-2.85646406593674	"normal"
2	0.59	0	0.04	9.888	9.18676962854915	50	10	100	0.701230371450851	-4.56452133254013	"normal"
3	0.62	0	0.01	9.888	9.35493809886905	50	10	100	0.533061901130953	-1.9893045052418	"normal"
1	0.6	0	0.04	9.888	8.48053635137387	50	10	100	1.40746364862613	-2.99618632688236	"normal"
2	0.6	0	0.04	9.888	9.04648372062498	50	10	100	0.841516279375023	-2.29436991532655	"normal"
3	0.63	0	0.01	9.888	9.56088174345014	50	10	100	0.327118256549857	-1.52352744777055	"normal"
1	0.61	0	0.04	9.888	9.56549904187085	50	10	100	0.322500958129153	-3.30306995960202	"normal"
2	0.61	0	0.04	9.888	9.09138821298411	50	10	100	0.796611787015888	-3.00854321775012	"normal"
3	0.64	0	0.01	9.888	10.0505978141067	50	10	100	-0.162597814106688	-2.96917368468742	"normal"
1	0.62	0	0.04	9.888	9.55396788950857	50	10	100	0.334032110491428	-3.64456099601642	"normal"
2	0.62	0	0.04	9.888	9.32897032636894	50	10	100	0.559029673631057	-1.95723627996519	"normal"
3	0.65	0	0.01	9.888	9.12474943522268	50	10	100	0.763250564777319	-3.12625549415116	"normal"
1	0.63	0	0.04	9.888	9.01108247202859	50	10	100	0.876917527971406	-3.18976185319961	"normal"
2	0.63	0	0.04	9.888	9.05216171221432	50	10	100	0.835838287785679	-2.17418928287005	"normal"
3	0.66	0	0.01	9.888	9.39159582944429	50	10	100	0.496404170555712	-2.80181751882846	"normal"
1	0.63	0	0.05	9.888	9.10436291020527	50	10	100	0.783637089794734	-1.52091856475654	"normal"
2	0.63	0	0.05	9.888	9.23782061834077	50	10	100	0.650179381659228	-1.99611893041438	"normal"
3	0.67	0	0.01	9.888	8.86217154593552	50	10	100	1.02582845406448	-2.685472746579	"normal"
1	0.64	0	0.05	9.888	9.38283557118542	50	10	100	0.505164428814579	-3.01044654318502	"normal"
2	0.64	0	0.05	9.888	9.39339110089314	50	10	100	0.494608899106865	-2.25730395096168	"normal"
3	0.68	0	0.01	9.888	9.35874936629482	50	10	100	0.529250633705177	-3.04662936560182	"normal"
1	0.65	0	0.05	9.888	8.79778439239951	50	10	100	1.09021560760049	-3.67679212657326	"normal"
2	0.64	0	0.06	9.888	9.27294029442951	50	10	100	0.615059705570493	-1.40988840556476	"normal"
3	0.69	0	0.01	9.888	9.32353376051414	50	10	100	0.564466239485856	-2.13501906742368	"normal"
1	0.66	0	0.05	9.888	8.86511848034828	50	10	100	1.02288151965172	-3.06803974805383	"normal"
2	0.65	0	0.06	9.888	9.08109404456245	50	10	100	0.806905955437548	-3.62445211179715	"normal"
3	0.7	0	0.01	9.888	8.73590086211115	50	10	100	1.15209913788885	-3.06619417251803	"normal"
1	0.67	0	0.05	9.888	9.7165306272213	50	10	100	0.171469372778704	-2.64080570545659	"normal"
2	0.66	0	0.06	9.888	9.04252109100772	50	10	100	0.845478908992284	-2.01888747953702	"normal"
3	0.71	0	0.01	9.888	9.21440025112545	50	10	100	0.673599748874555	-2.44987611802156	"normal"
1	0.68	0	0.05	9.888	8.99341932753268	50	10	100	0.89458067246732	-2.51875388459151	"normal"
2	0.67	0	0.06	9.888	8.991344675949	50	10	100	0.896655324051004	-2.3184687904273	"normal"
3	0.72	0	0.01	9.888	9.82655817708315	50	10	100	0.0614418229168479	-3.05322533575391	"normal"
1	0.69	0	0.05	9.888	9.4699189539945	50	10	100	0.418081046005504	-3.85463932451472	"normal"
2	0.67	0	0.06	9.888	NA	50	10	100	NA	0	"normal"
3	0.73	0	0.01	9.888	9.29763788403642	50	10	100	0.590362115963584	-3.21201355999601	"normal"
1	0.7	0	0.05	9.888	9.42296596192704	50	10	100	0.465034038072959	-1.99196477666565	"normal"
2	0.68	0	0.06	9.888	9.20342592955411	50	10	100	0.684574070445894	-2.26899337744865	"normal"
3	0.74	0	0.01	9.888	9.41485904855502	50	10	100	0.473140951444975	-2.72622986108817	"normal"
1	0.71	0	0.05	9.888	9.81381287802563	50	10	100	0.0741871219743704	-2.93249947350123	"normal"
2	0.69	0	0.06	9.888	9.48625370258259	50	10	100	0.401746297417413	-1.73740815999017	"normal"
3	0.75	0	0.01	9.888	9.25010857190073	50	10	100	0.637891428099266	-2.98902730033301	"normal"
1	0.72	0	0.05	9.888	8.84085212634204	50	10	100	1.04714787365796	-2.37445195855664	"normal"
2	0.7	0	0.06	9.888	9.08167478016538	50	10	100	0.806325219834621	-4.1562189200986	"normal"
3	0.76	0	0.01	9.888	8.93509613381243	50	10	100	0.952903866187571	-2.25136198497494	"normal"
1	0.73	0	0.05	9.888	8.86420921192685	50	10	100	1.02379078807315	-3.28048991648228	"normal"
2	0.7	0	0.07	9.888	8.93431484820739	50	10	100	0.953685151792614	-1.64432365818609	"normal"
3	0.77	0	0.01	9.888	9.42962135647456	50	10	100	0.458378643525444	-4.29612623249091	"normal"
1	0.74	0	0.05	9.888	8.82051784962142	50	10	100	1.06748215037858	-3.79255738896032	"normal"
2	0.71	0	0.07	9.888	9.13089331407605	50	10	100	0.757106685923947	-2.73246834532808	"normal"
3	0.78	0	0.01	9.888	9.31020128886945	50	10	100	0.577798711130551	-4.00089020835602	"normal"
1	0.75	0	0.05	9.888	9.02386971074602	50	10	100	0.864130289253984	-3.24209102629472	"normal"
2	0.72	0	0.07	9.888	9.15164811787217	50	10	100	0.736351882127828	-1.75494370911717	"normal"
3	0.79	0	0.01	9.888	9.86125790465546	50	10	100	0.0267420953445363	-2.99975100704948	"normal"
1	0.76	0	0.05	9.888	9.03544256112405	50	10	100	0.852557438875952	-2.91769282720199	"normal"
2	0.73	0	0.07	9.888	9.17100553240592	50	10	100	0.716994467594079	-3.15601851442338	"normal"
3	0.8	0	0.01	9.888	9.6595346427481	50	10	100	0.228465357251897	-2.40266446441844	"normal"
1	0.77	0	0.05	9.888	9.05942291650656	50	10	100	0.828577083493444	-3.74174985093706	"normal"
2	0.74	0	0.07	9.888	9.1742391028212	50	10	100	0.713760897178803	-2.1762338189758	"normal"
3	0.81	0	0.01	9.888	9.52237412308562	50	10	100	0.365625876914384	-4.81155028372411	"normal"
1	0.78	0	0.05	9.888	9.37608755015224	50	10	100	0.51191244984776	-3.83390806997482	"normal"
2	0.75	0	0.07	9.888	9.50290048636904	50	10	100	0.385099513630955	-2.7242430305332	"normal"
3	0.82	0	0.01	9.888	9.63385270811867	50	10	100	0.254147291881329	-3.25689277911411	"normal"
1	0.79	0	0.05	9.888	8.87735263259867	50	10	100	1.01064736740133	-4.60966690845873	"normal"
2	0.76	0	0.07	9.888	9.53916416182575	50	10	100	0.348835838174253	-2.05452052008359	"normal"
3	0.83	0	0.01	9.888	9.17954711127135	50	10	100	0.708452888728649	-2.80931999442254	"normal"
1	0.8	0	0.05	9.888	8.6808675261629	50	10	100	1.2071324738371	-2.86282751020871	"normal"
2	0.77	0	0.07	9.888	9.3177868515953	50	10	100	0.570213148404699	-3.23424280838472	"normal"
3	0.84	0	0.01	9.888	9.15633543357244	50	10	100	0.731664566427561	-2.50208629856388	"normal"
1	0.81	0	0.05	9.888	9.50161593101745	50	10	100	0.386384068982553	-3.01217953157931	"normal"
2	0.78	0	0.07	9.888	9.37390529717629	50	10	100	0.514094702823712	-2.78505241432568	"normal"
3	0.85	0	0.01	9.888	9.5851547352401	50	10	100	0.302845264759902	-3.04621476412036	"normal"
1	0.82	0	0.05	9.888	9.42078775389483	50	10	100	0.467212246105166	-2.31030564992909	"normal"
2	0.79	0	0.07	9.888	9.28446743695906	50	10	100	0.603532563040936	-3.04422158396066	"normal"
3	0.86	0	0.01	9.888	9.20823688442811	50	10	100	0.679763115571888	-2.40002245521108	"normal"
1	0.83	0	0.05	9.888	9.49022653432559	50	10	100	0.39777346567441	-3.61901554548994	"normal"
2	0.8	0	0.07	9.888	9.12964144376655	50	10	100	0.758358556233452	-2.84231216936872	"normal"
3	0.87	0	0.01	9.888	9.33461629853277	50	10	100	0.553383701467229	-2.68996908748534	"normal"
1	0.84	0	0.05	9.888	8.95836318538864	50	10	100	0.929636814611362	-1.75559791436784	"normal"
2	0.81	0	0.07	9.888	9.48530718808013	50	10	100	0.402692811919867	-1.90282747990917	"normal"
3	0.88	0	0.01	9.888	8.80461643465699	50	10	100	1.08338356534301	-3.89272755290012	"normal"
1	0.85	0	0.05	9.888	8.78495999386008	50	10	100	1.10304000613992	-3.26270958153868	"normal"
2	0.82	0	0.07	9.888	8.92523055124728	50	10	100	0.962769448752724	-2.41437122759005	"normal"
3	0.89	0	0.01	9.888	9.39028340235942	50	10	100	0.497716597640576	-3.26619069631493	"normal"
1	0.86	0	0.05	9.888	9.27900913668617	50	10	100	0.608990863313828	-3.39825390778541	"normal"
2	0.82	0	0.08	9.888	9.04157898698766	50	10	100	0.846421013012343	-1.50037961378162	"normal"
3	0.9	0	0.01	9.888	9.17178053198404	50	10	100	0.716219468015959	-2.04041636792591	"normal"
1	0.87	0	0.05	9.888	8.95430335596948	50	10	100	0.933696644030517	-2.44293503493887	"normal"
2	0.83	0	0.08	9.888	9.21970562996264	50	10	100	0.66829437003736	-2.45212014787942	"normal"
3	0.91	0	0.01	9.888	9.0071687183447	50	10	100	0.880831281655299	-2.818538485603	"normal"
1	0.88	0	0.05	9.888	8.8136896664695	50	10	100	1.0743103335305	-2.77611029326473	"normal"
2	0.84	0	0.08	9.888	9.41293293821005	50	10	100	0.47506706178995	-1.25409272232623	"normal"
3	0.92	0	0.01	9.888	9.73038450595926	50	10	100	0.157615494040742	-2.96553342108709	"normal"
1	0.89	0	0.05	9.888	9.16398906732155	50	10	100	0.724010932678448	-3.27938302226352	"normal"
2	0.85	0	0.08	9.888	9.33994009478222	50	10	100	0.548059905217777	-4.14268231971608	"normal"
3	0.93	0	0.01	9.888	9.36104391091046	50	10	100	0.526956089089545	-4.08159191552413	"normal"
1	0.9	0	0.05	9.888	9.56145400805968	50	10	100	0.326545991940323	-2.37628670860705	"normal"
2	0.86	0	0.08	9.888	9.32740873321571	50	10	100	0.560591266784289	-3.54387386188254	"normal"
3	0.93	0	0.02	9.888	8.74249496428877	50	10	100	1.14550503571123	-1.49112138808652	"normal"
1	0.91	0	0.05	9.888	9.29845435954963	50	10	100	0.589545640450368	-3.92088173471994	"normal"
2	0.87	0	0.08	9.888	9.75378384008909	50	10	100	0.13421615991091	-3.54368859329778	"normal"
3	0.94	0	0.02	9.888	9.34305590406095	50	10	100	0.544944095939048	-2.68709751104737	"normal"
1	0.92	0	0.05	9.888	9.69674286176023	50	10	100	0.191257138239768	-1.38815074334578	"normal"
2	0.88	0	0.08	9.888	9.53833548882489	50	10	100	0.349664511175108	-1.83398343690167	"normal"
3	0.95	0	0.02	9.888	8.96001969895452	50	10	100	0.927980301045483	-3.22459403386346	"normal"
1	0.93	0	0.05	9.888	9.04892361706167	50	10	100	0.839076382938332	-3.68559925807146	"normal"
2	0.89	0	0.08	9.888	9.28225972959688	50	10	100	0.605740270403118	-3.51163375286781	"normal"
3	0.96	0	0.02	9.888	9.75930059630583	50	10	100	0.128699403694169	-2.33054328763946	"normal"
1	0.94	0	0.05	9.888	9.18996100160678	50	10	100	0.698038998393223	-3.4774401957528	"normal"
2	0.9	0	0.08	9.888	9.19248937855274	50	10	100	0.695510621447257	-2.2315103906853	"normal"
3	0.97	0	0.02	9.888	9.52584566017793	50	10	100	0.362154339822075	-3.36238779439055	"normal"
1	0.95	0	0.05	9.888	9.18124254474043	50	10	100	0.706757455259574	-1.89223902871161	"normal"
2	0.91	0	0.08	9.888	9.12012802236877	50	10	100	0.767871977631227	-1.82908178298171	"normal"
3	0.98	0	0.02	9.888	9.84757051119548	50	10	100	0.0404294888045165	-4.3837500922303	"normal"
1	0.01	0	0	9.888	9.31045923569517	50	100	100	0.57754076430483	-4.28711639003868	"normal"
2	0.01	0	0	9.888	9.23584549739901	50	100	100	0.652154502600988	-4.51820642896675	"normal"
3	0.01	0	0	9.888	9.28822796439047	50	100	100	0.599772035609535	-4.29586095505739	"normal"
1	0.02	0	0	9.888	9.18531957037854	50	100	100	0.702680429621456	-3.91489390214929	"normal"
2	0.02	0	0	9.888	9.20283771457857	50	100	100	0.685162285421431	-4.00129508056547	"normal"
3	0.02	0	0	9.888	9.22484503632692	50	100	100	0.663154963673078	-4.5690902098543	"normal"
1	0.03	0	0	9.888	9.0766529812299	50	100	100	0.811347018770098	-4.42232265872128	"normal"
2	0.03	0	0	9.888	9.16367340767925	50	100	100	0.724326592320754	-3.98703390879264	"normal"
3	0.03	0	0	9.888	9.18320651693509	50	100	100	0.704793483064906	-4.25642469084053	"normal"
1	0.04	0	0	9.888	9.11799229522842	50	100	100	0.770007704771579	-4.24283286713539	"normal"
2	0.04	0	0	9.888	9.2801279509499	50	100	100	0.607872049050105	-4.23645876380467	"normal"
3	0.04	0	0	9.888	9.07268440477477	50	100	100	0.815315595225229	-3.65538038045832	"normal"
1	0.05	0	0	9.888	9.19443184463974	50	100	100	0.693568155360257	-3.65341523789533	"normal"
2	0.05	0	0	9.888	9.17565962947319	50	100	100	0.712340370526809	-3.51839584615766	"normal"
3	0.05	0	0	9.888	9.12696679135311	50	100	100	0.761033208646886	-4.12566234309483	"normal"
1	0.06	0	0	9.888	9.20704933082637	50	100	100	0.68095066917363	-4.04837681146679	"normal"
2	0.06	0	0	9.888	9.1160569261383	50	100	100	0.771943073861697	-3.90387569944748	"normal"
3	0.06	0	0	9.888	9.34012112603897	50	100	100	0.547878873961025	-3.90974793027105	"normal"
1	0.07	0	0	9.888	8.9618414999933	50	100	100	0.9261585000067	-4.05318605024212	"normal"
2	0.07	0	0	9.888	9.21913190389189	50	100	100	0.668868096108106	-4.48286989787373	"normal"
3	0.07	0	0	9.888	9.26046487250355	50	100	100	0.627535127496451	-4.20447385799976	"normal"
1	0.08	0	0	9.888	9.32093495293975	50	100	100	0.567065047060254	-4.02182511778524	"normal"
2	0.08	0	0	9.888	9.23444911606775	50	100	100	0.653550883932247	-3.74748706018267	"normal"
3	0.08	0	0	9.888	9.23146356647196	50	100	100	0.656536433528041	-4.38666861731527	"normal"
1	0.09	0	0	9.888	9.21025327662572	50	100	100	0.677746723374282	-3.72024165868543	"normal"
2	0.09	0	0	9.888	9.28583810419199	50	100	100	0.602161895808008	-3.56568709492442	"normal"
3	0.09	0	0	9.888	9.08620394409812	50	100	100	0.801796055901882	-4.16604264287924	"normal"
1	0.1	0	0	9.888	9.21048942472179	50	100	100	0.677510575278214	-3.96788745894432	"normal"
2	0.1	0	0	9.888	9.28686489563883	50	100	100	0.60113510436117	-4.27592684536393	"normal"
3	0.1	0	0	9.888	9.3518751863835	50	100	100	0.536124813616505	-3.43902535686267	"normal"
1	0.11	0	0	9.888	9.13363880197684	50	100	100	0.754361198023162	-3.75800609818272	"normal"
2	0.11	0	0	9.888	9.20498831561216	50	100	100	0.683011684387836	-3.97257756791878	"normal"
3	0.11	0	0	9.888	9.28509530567204	50	100	100	0.602904694327965	-3.76973166651539	"normal"
1	0.12	0	0	9.888	9.19434291939259	50	100	100	0.693657080607412	-4.57897835827882	"normal"
2	0.12	0	0	9.888	9.20271726134694	50	100	100	0.685282738653061	-3.00774132459186	"normal"
3	0.12	0	0	9.888	9.16450267103099	50	100	100	0.723497328969012	-4.93277135949037	"normal"
1	0.13	0	0	9.888	9.11250519498927	50	100	100	0.775494805010728	-3.94739614207735	"normal"
2	0.13	0	0	9.888	9.19094855443472	50	100	100	0.697051445565281	-4.05926076602961	"normal"
3	0.13	0	0	9.888	9.13956456007732	50	100	100	0.748435439922677	-4.46504889239926	"normal"
1	0.14	0	0	9.888	9.18137166837603	50	100	100	0.706628331623969	-3.72506071695595	"normal"
2	0.14	0	0	9.888	9.25758501369585	50	100	100	0.630414986304151	-3.51503692390432	"normal"
3	0.14	0	0	9.888	9.39374632157921	50	100	100	0.494253678420794	-4.47501500318299	"normal"
1	0.15	0	0	9.888	9.32797434236087	50	100	100	0.560025657639132	-4.11226024787934	"normal"
2	0.15	0	0	9.888	9.31746479140428	50	100	100	0.57053520859572	-3.64293752595282	"normal"
3	0.15	0	0	9.888	9.30453994358797	50	100	100	0.583460056412028	-4.81206049763226	"normal"
1	0.16	0	0	9.888	9.29226683152758	50	100	100	0.595733168472425	-3.95533556897878	"normal"
2	0.16	0	0	9.888	9.10943713450295	50	100	100	0.778562865497046	-5.11349482078168	"normal"
3	0.16	0	0	9.888	9.19833504245555	50	100	100	0.689664957544453	-4.38673049201016	"normal"
1	0.17	0	0	9.888	9.13482285139647	50	100	100	0.753177148603527	-3.9841787506738	"normal"
2	0.17	0	0	9.888	9.25377612256533	50	100	100	0.634223877434671	-3.96691407737836	"normal"
3	0.17	0	0	9.888	9.11770012593787	50	100	100	0.770299874062133	-3.71996859102968	"normal"
1	0.18	0	0	9.888	9.0380000182816	50	100	100	0.849999981718401	-3.9215785127776	"normal"
2	0.18	0	0	9.888	9.08639138432944	50	100	100	0.801608615670562	-3.55612352470884	"normal"
3	0.18	0	0	9.888	9.25862528672103	50	100	100	0.629374713278972	-4.47538478322236	"normal"
1	0.19	0	0	9.888	8.89077839271449	50	100	100	0.997221607285514	-3.95603770762778	"normal"
2	0.19	0	0	9.888	9.15258525187747	50	100	100	0.735414748122528	-4.00217904485767	"normal"
3	0.19	0	0	9.888	9.06049324600381	50	100	100	0.827506753996195	-3.9343950527538	"normal"
1	0.2	0	0	9.888	9.30222279961312	50	100	100	0.585777200386884	-4.18265254491849	"normal"
2	0.2	0	0	9.888	9.1439428560629	50	100	100	0.744057143937104	-4.17134586649195	"normal"
3	0.2	0	0	9.888	9.21180527632417	50	100	100	0.676194723675831	-3.37859161687539	"normal"
1	0.21	0	0	9.888	9.29866062389842	50	100	100	0.589339376101577	-4.13195500197016	"normal"
2	0.21	0	0	9.888	9.23415546488074	50	100	100	0.653844535119255	-4.52867460648698	"normal"
